ManagedElementType,SubNetwork,ManagedElement,eNBId,cellLocalId,NE_Name,eNBName,CellName,plmn,plmnIdList,frequency,freqBandInd,bandWidth,pci,tac,radioMode,isMultiCP,connectionState,maintainState,administrativeState,ranShareSwitch,ipAddress,mimVersion_full,mimVersion,mimVersion_8,sceneCfg,cellCapaLeveInd,cellSize,rootSequenceIndex,maxCPTransPwr,cpTransPwr,cpSpeRefSigPwr,paForDTCH,pb,networkingMode,antMapDlSeq,antMapUlSeq,retTiltValue,vid,ipAddress_1,vid_1,operState,availStatus,enDcSwch,aauName,aauName_5,vbpName,vswName,aauType,vbpType,vswType,mmModeSwch,sharedId,sharedUniqueId,mcc,mnc,refENBCUCPFunction,refENBDUFunction,refCUEUtranCell,refDUEUtranCell,refECellEquipFunc,refSectorFunction,refAauTxRxGroup,refIrRruTxRxGroup,refPrruTxRxGroup,refTxRfLink,refReplaceableUnit_Aau,refReplaceableUnit_IrRru,refReplaceableUnit_Prru,refReplaceableUnit_rru,name_Aau,name_IrRru,name_Prru,name_rru,aauNames,sharedId_Aau,sharedId_IrRru,sharedId_Prru,sharedId_rru,refBpPoolFunction,refReplaceableUnit_bbu,vbpNames,refReplaceableUnit_vsw,functionMode_bbu,isMultiAauType,isMultiVbpType,rfAppMode,refSubRack,subRackType,sharedMeUniqueId,hasSharedMe,coModePSwch,coModeBSwch,coModeISwch,cellRSPortNum,refPlmn,rruSN,bpSN,ccSN,bbuSN,rruOnAirTime,aauUnitNum,vbpUnitNum
ITBBU,441601,7906346,936298,20,连平田源支局5GBBU_2,连平田源支局5GBBU_2,GO_N5_4G河源连平_田源肖屋RRU2,460-11,460-11,874.2,5,10M,126,33794,FDD,0,1,0,5,1,42.50.48.198,V5.75.10.20A03#V5.75.10.20F15,V5.75.10.20A03,V5.75.10,0,2,1,516,50.0,49.9,22.2,2,1,2,1;1;1;1,1;1;1;1,,200,42.50.48.198,200,0,normal,0,R9254 S8500(A6A),R9254,VBPe24,VSWd0,,VBPe,VSWd,0,,,460,11,ENBCUCPFunction=460-11_936298,ENBDUFunction=460-11_936298,"ENBCUCPFunction=460-11_936298,CULTE=1,CUEUtranCellFDDLTE=20","ENBDUFunction=460-11_936298,DULTE=1,DUEUtranCellFDDLTE=20","ENBDUFunction=460-11_936298,DULTE=1,CPResource=1,ECellEquipFuncFDDLTE=20-0","SupportFunction=1,SectorFunction=SF_5",,,,"Equipment=1,RfLink=18;Equipment=1,RfLink=17;Equipment=1,RfLink=20;Equipment=1,RfLink=19",,,,"Equipment=1,ReplaceableUnit=55",,,,R9254 S8500(A6A),R9254 S8500(A6A),,,,,"SupportFunction=1,BpPoolFunction=BF_3","Equipment=1,ReplaceableUnit=VBP_1_3",VBPe24,"Equipment=1,ReplaceableUnit=VSW_1_1",53259,0,0,0,"Equipment=1,SubRack=1",21,,0,0,0,0,1,"ENBCUCPFunction=460-11_936298,Plmn=1",,,,,,1,1
ITBBU,441601,7906346,936298,21,连平田源支局5GBBU_2,连平田源支局5GBBU_2,GO_N5_4G河源连平_田源肖屋RRU3,460-11,460-11,874.2,5,10M,127,33794,FDD,0,1,0,5,1,42.50.48.198,V5.75.10.20A03#V5.75.10.20F15,V5.75.10.20A03,V5.75.10,0,2,1,522,50.0,45.9,18.2,2,1,2,1;1;1;1,1;1;1;1,,200,42.50.48.198,200,0,normal,0,R9254 S8500(A6A),R9254,VBPe24,VSWd0,,VBPe,VSWd,0,,,460,11,ENBCUCPFunction=460-11_936298,ENBDUFunction=460-11_936298,"ENBCUCPFunction=460-11_936298,CULTE=1,CUEUtranCellFDDLTE=21","ENBDUFunction=460-11_936298,DULTE=1,DUEUtranCellFDDLTE=21","ENBDUFunction=460-11_936298,DULTE=1,CPResource=1,ECellEquipFuncFDDLTE=21-0","SupportFunction=1,SectorFunction=SF_6",,,,"Equipment=1,RfLink=22;Equipment=1,RfLink=24;Equipment=1,RfLink=21;Equipment=1,RfLink=23",,,,"Equipment=1,ReplaceableUnit=56",,,,R9254 S8500(A6A),R9254 S8500(A6A),,,,,"SupportFunction=1,BpPoolFunction=BF_3","Equipment=1,ReplaceableUnit=VBP_1_3",VBPe24,"Equipment=1,ReplaceableUnit=VSW_1_1",53259,0,0,0,"Equipment=1,SubRack=1",21,,0,0,0,0,1,"ENBCUCPFunction=460-11_936298,Plmn=1",,,,,,1,1
ITBBU,441601,7906346,936298,19,连平田源支局5GBBU_2,连平田源支局5GBBU_2,GO_N5_4G河源连平_田源肖屋RRU1,460-11,460-11,874.2,5,10M,125,33794,FDD,0,1,0,5,1,42.50.48.198,V5.75.10.20A03#V5.75.10.20F15,V5.75.10.20A03,V5.75.10,0,2,1,510,50.0,49.9,22.2,2,1,2,1;1;1;1,1;1;1;1,,200,42.50.48.198,200,0,normal,0,R9254 S8500(A6A),R9254,VBPe24,VSWd0,,VBPe,VSWd,0,,,460,11,ENBCUCPFunction=460-11_936298,ENBDUFunction=460-11_936298,"ENBCUCPFunction=460-11_936298,CULTE=1,CUEUtranCellFDDLTE=19","ENBDUFunction=460-11_936298,DULTE=1,DUEUtranCellFDDLTE=19","ENBDUFunction=460-11_936298,DULTE=1,CPResource=1,ECellEquipFuncFDDLTE=19-0","SupportFunction=1,SectorFunction=SF_4",,,,"Equipment=1,RfLink=13;Equipment=1,RfLink=14;Equipment=1,RfLink=16;Equipment=1,RfLink=15",,,,"Equipment=1,ReplaceableUnit=54",,,,R9254 S8500(A6A),R9254 S8500(A6A),,,,,"SupportFunction=1,BpPoolFunction=BF_3","Equipment=1,ReplaceableUnit=VBP_1_3",VBPe24,"Equipment=1,ReplaceableUnit=VSW_1_1",53259,0,0,0,"Equipment=1,SubRack=1",21,,0,0,0,0,1,"ENBCUCPFunction=460-11_936298,Plmn=1",,,,,,1,1
ITBBU,441601,7906346,936298,24,连平田源支局5GBBU_2,连平田源支局5GBBU_2,GO_N5_4G河源连平_田源新河RRU3,460-11,460-11;460-01,874.2,5,10M,344,33794,FDD,0,1,0,5,1,42.50.48.198,V5.75.10.20A03#V5.75.10.20F15,V5.75.10.20A03,V5.75.10,0,2,1,540,50.0,49.9,22.2,2,1,2,1;1;1;1,1;1;1;1,,200,42.50.48.198,200,0,normal,0,R9254 S8500(A6A),R9254,VBPe24,VSWd0,,VBPe,VSWd,0,,,460,11,ENBCUCPFunction=460-11_936298,ENBDUFunction=460-11_936298,"ENBCUCPFunction=460-11_936298,CULTE=1,CUEUtranCellFDDLTE=24","ENBDUFunction=460-11_936298,DULTE=1,DUEUtranCellFDDLTE=24","ENBDUFunction=460-11_936298,DULTE=1,CPResource=1,ECellEquipFuncFDDLTE=24-0","SupportFunction=1,SectorFunction=SF_9",,,,"Equipment=1,RfLink=33;Equipment=1,RfLink=35;Equipment=1,RfLink=36;Equipment=1,RfLink=34",,,,"Equipment=1,ReplaceableUnit=59",,,,R9254 S8500(A6A),R9254 S8500(A6A),,,,,"SupportFunction=1,BpPoolFunction=BF_4","Equipment=1,ReplaceableUnit=VBP_1_4",VBPe24,"Equipment=1,ReplaceableUnit=VSW_1_1",53259,0,0,0,"Equipment=1,SubRack=1",21,,0,0,0,0,1,"ENBCUCPFunction=460-11_936298,Plmn=1;ENBCUCPFunction=460-11_936298,Plmn=2",,,,,,1,1
ITBBU,441601,7906340,936292,23,东源县局5GBBU_47,东源县局5GBBU_47,GO_N5_4G河源东源_滨江花园基站01RRU2,460-11,460-11;460-01,874.2,5,10M,19,33800,FDD,0,1,0,5,1,42.50.50.198,V5.75.10.20A03#V5.75.10.20F15,V5.75.10.20A03,V5.75.10,0,2,1,66,50.0,48.9,21.2,2,1,2,1;1;1;1,1;1;1;1,7.0;7.0,200,42.50.50.198,200,0,normal,0,R9254 S8500(A6A),R9254,VBPe24,VSWd1,,VBPe,VSWd,0,,,460,11,ENBCUCPFunction=460-11_936292,ENBDUFunction=460-11_936292,"ENBCUCPFunction=460-11_936292,CULTE=1,CUEUtranCellFDDLTE=23","ENBDUFunction=460-11_936292,DULTE=1,DUEUtranCellFDDLTE=23","ENBDUFunction=460-11_936292,DULTE=1,CPResource=1,ECellEquipFuncFDDLTE=23-0","SupportFunction=1,SectorFunction=SF_8",,,,"Equipment=1,RfLink=29;Equipment=1,RfLink=30;Equipment=1,RfLink=31;Equipment=1,RfLink=32",,,,"Equipment=1,ReplaceableUnit=58",,,,R9254 S8500(A6A),R9254 S8500(A6A),,,,,"SupportFunction=1,BpPoolFunction=BF_4","Equipment=1,ReplaceableUnit=VBP_1_4",VBPe24,"Equipment=1,ReplaceableUnit=VSW_1_1",53259,0,1,0,"Equipment=1,SubRack=1",21,,0,0,0,0,1,"ENBCUCPFunction=460-11_936292,Plmn=1;ENBCUCPFunction=460-11_936292,Plmn=2",,,,,,1,1
ITBBU,441601,7906340,936292,22,东源县局5GBBU_47,东源县局5GBBU_47,GO_N5_4G河源东源_滨江花园基站01RRU1,460-11,460-11;460-01,874.2,5,10M,18,33800,FDD,0,1,0,5,1,42.50.50.198,V5.75.10.20A03#V5.75.10.20F15,V5.75.10.20A03,V5.75.10,0,2,1,84,50.0,48.9,21.2,2,1,2,1;1;1;1,1;1;1;1,0.0;0.0,200,42.50.50.198,200,0,normal,0,R9254 S8500(A6A),R9254,VBPe24,VSWd1,,VBPe,VSWd,0,,,460,11,ENBCUCPFunction=460-11_936292,ENBDUFunction=460-11_936292,"ENBCUCPFunction=460-11_936292,CULTE=1,CUEUtranCellFDDLTE=22","ENBDUFunction=460-11_936292,DULTE=1,DUEUtranCellFDDLTE=22","ENBDUFunction=460-11_936292,DULTE=1,CPResource=1,ECellEquipFuncFDDLTE=22-0","SupportFunction=1,SectorFunction=SF_7",,,,"Equipment=1,RfLink=25;Equipment=1,RfLink=26;Equipment=1,RfLink=27;Equipment=1,RfLink=28",,,,"Equipment=1,ReplaceableUnit=57",,,,R9254 S8500(A6A),R9254 S8500(A6A),,,,,"SupportFunction=1,BpPoolFunction=BF_4","Equipment=1,ReplaceableUnit=VBP_1_4",VBPe24,"Equipment=1,ReplaceableUnit=VSW_1_1",53259,0,1,0,"Equipment=1,SubRack=1",21,,0,0,0,0,1,"ENBCUCPFunction=460-11_936292,Plmn=1;ENBCUCPFunction=460-11_936292,Plmn=2",,,,,,1,1
ITBBU,441601,7906340,936292,24,东源县局5GBBU_47,东源县局5GBBU_47,GO_N5_4G河源东源_滨江花园基站01RRU3,460-11,460-11;460-01,874.2,5,10M,20,33800,FDD,0,1,0,5,1,42.50.50.198,V5.75.10.20A03#V5.75.10.20F15,V5.75.10.20A03,V5.75.10,0,2,1,36,50.0,48.9,21.2,2,1,2,1;1;1;1,1;1;1;1,7.0,200,42.50.50.198,200,0,normal,0,R9254 S8500(A6A),R9254,VBPe24,VSWd1,,VBPe,VSWd,0,,,460,11,ENBCUCPFunction=460-11_936292,ENBDUFunction=460-11_936292,"ENBCUCPFunction=460-11_936292,CULTE=1,CUEUtranCellFDDLTE=24","ENBDUFunction=460-11_936292,DULTE=1,DUEUtranCellFDDLTE=24","ENBDUFunction=460-11_936292,DULTE=1,CPResource=1,ECellEquipFuncFDDLTE=24-0","SupportFunction=1,SectorFunction=SF_9",,,,"Equipment=1,RfLink=33;Equipment=1,RfLink=34;Equipment=1,RfLink=35;Equipment=1,RfLink=36",,,,"Equipment=1,ReplaceableUnit=59",,,,R9254 S8500(A6A),R9254 S8500(A6A),,,,,"SupportFunction=1,BpPoolFunction=BF_4","Equipment=1,ReplaceableUnit=VBP_1_4",VBPe24,"Equipment=1,ReplaceableUnit=VSW_1_1",53259,0,1,0,"Equipment=1,SubRack=1",21,,0,0,0,0,1,"ENBCUCPFunction=460-11_936292,Plmn=1;ENBCUCPFunction=460-11_936292,Plmn=2",,,,,,1,1
ITBBU,441601,7906302,936252,22,龙川龙母支局5GBBU_4,龙川龙母支局5GBBU_4,GO_N5_4G河源龙川_龙母永光-2RRU1,460-11,460-11;460-01,874.2,5,10M,499,33796,FDD,0,1,0,5,1,8.150.24.184,V5.75.10.20A03#V5.75.10.20F15,V5.75.10.20A03,V5.75.10,0,2,1,516,50.0,49.9,22.2,2,1,2,1;1;1;1,1;1;1;1,,200,8.150.24.184,200,0,normal,0,R9254 S8500(A6A),R9254,VBPd19,VSWd0,,VBPd,VSWd,0,,,460,11,ENBCUCPFunction=460-11_936252,ENBDUFunction=460-11_936252,"ENBCUCPFunction=460-11_936252,CULTE=1,CUEUtranCellFDDLTE=22","ENBDUFunction=460-11_936252,DULTE=1,DUEUtranCellFDDLTE=22","ENBDUFunction=460-11_936252,DULTE=1,CPResource=1,ECellEquipFuncFDDLTE=22-0","SupportFunction=1,SectorFunction=SF_7",,,,"Equipment=1,RfLink=25;Equipment=1,RfLink=28;Equipment=1,RfLink=27;Equipment=1,RfLink=26",,,,"Equipment=1,ReplaceableUnit=57",,,,R9254 S8500(A6A),R9254 S8500(A6A),,,,,"SupportFunction=1,BpPoolFunction=BF_6","Equipment=1,ReplaceableUnit=VBP_1_6",VBPd19,"Equipment=1,ReplaceableUnit=VSW_1_1",118796,0,0,0,"Equipment=1,SubRack=1",21,,0,0,0,0,1,"ENBCUCPFunction=460-11_936252,Plmn=1;ENBCUCPFunction=460-11_936252,Plmn=2",,,,,,1,1
ITBBU,441601,7906302,936252,24,龙川龙母支局5GBBU_4,龙川龙母支局5GBBU_4,GO_N5_4G河源龙川_龙母永光-2RRU3,460-11,460-11;460-01,874.2,5,10M,308,33796,FDD,0,1,0,5,1,8.150.24.184,V5.75.10.20A03#V5.75.10.20F15,V5.75.10.20A03,V5.75.10,0,2,1,450,50.0,49.9,22.2,2,1,2,1;1;1;1,1;1;1;1,,200,8.150.24.184,200,0,normal,0,R9254 S8500(A6A),R9254,VBPd19,VSWd0,,VBPd,VSWd,0,,,460,11,ENBCUCPFunction=460-11_936252,ENBDUFunction=460-11_936252,"ENBCUCPFunction=460-11_936252,CULTE=1,CUEUtranCellFDDLTE=24","ENBDUFunction=460-11_936252,DULTE=1,DUEUtranCellFDDLTE=24","ENBDUFunction=460-11_936252,DULTE=1,CPResource=1,ECellEquipFuncFDDLTE=24-0","SupportFunction=1,SectorFunction=SF_9",,,,"Equipment=1,RfLink=33;Equipment=1,RfLink=35;Equipment=1,RfLink=36;Equipment=1,RfLink=34",,,,"Equipment=1,ReplaceableUnit=59",,,,R9254 S8500(A6A),R9254 S8500(A6A),,,,,"SupportFunction=1,BpPoolFunction=BF_6","Equipment=1,ReplaceableUnit=VBP_1_6",VBPd19,"Equipment=1,ReplaceableUnit=VSW_1_1",118796,0,0,0,"Equipment=1,SubRack=1",21,,0,0,0,0,1,"ENBCUCPFunction=460-11_936252,Plmn=1;ENBCUCPFunction=460-11_936252,Plmn=2",,,,,,1,1
ITBBU,441601,7906340,936292,20,东源县局5GBBU_47,东源县局5GBBU_47,GO_N5_4G河源东源_东源中学基站01RRU2,460-11,460-11;460-01,874.2,5,10M,52,33800,FDD,0,1,0,5,1,42.50.50.198,V5.75.10.20A03#V5.75.10.20F15,V5.75.10.20A03,V5.75.10,0,2,1,54,50.0,48.9,21.2,2,1,2,1;1;1;1,1;1;1;1,0.0;0.0,200,42.50.50.198,200,0,normal,0,R9254 S8500(A6A),R9254,VBPe24,VSWd1,,VBPe,VSWd,0,,,460,11,ENBCUCPFunction=460-11_936292,ENBDUFunction=460-11_936292,"ENBCUCPFunction=460-11_936292,CULTE=1,CUEUtranCellFDDLTE=20","ENBDUFunction=460-11_936292,DULTE=1,DUEUtranCellFDDLTE=20","ENBDUFunction=460-11_936292,DULTE=1,CPResource=1,ECellEquipFuncFDDLTE=20-0","SupportFunction=1,SectorFunction=SF_5",,,,"Equipment=1,RfLink=17;Equipment=1,RfLink=18;Equipment=1,RfLink=19;Equipment=1,RfLink=20",,,,"Equipment=1,ReplaceableUnit=55",,,,R9254 S8500(A6A),R9254 S8500(A6A),,,,,"SupportFunction=1,BpPoolFunction=BF_4","Equipment=1,ReplaceableUnit=VBP_1_4",VBPe24,"Equipment=1,ReplaceableUnit=VSW_1_1",53259,0,1,0,"Equipment=1,SubRack=1",21,,0,0,0,0,1,"ENBCUCPFunction=460-11_936292,Plmn=1;ENBCUCPFunction=460-11_936292,Plmn=2",,,,,,1,1
ITBBU,441601,7906340,936292,19,东源县局5GBBU_47,东源县局5GBBU_47,GO_N5_4G河源东源_东源中学基站01RRU1,460-11,460-11;460-01,874.2,5,10M,51,33800,FDD,0,1,0,5,1,42.50.50.198,V5.75.10.20A03#V5.75.10.20F15,V5.75.10.20A03,V5.75.10,0,2,1,24,50.0,48.9,21.2,2,1,2,1;1;1;1,1;1;1;1,0.0;0.0,200,42.50.50.198,200,0,normal,0,R9254 S8500(A6A),R9254,VBPe24,VSWd1,,VBPe,VSWd,0,,,460,11,ENBCUCPFunction=460-11_936292,ENBDUFunction=460-11_936292,"ENBCUCPFunction=460-11_936292,CULTE=1,CUEUtranCellFDDLTE=19","ENBDUFunction=460-11_936292,DULTE=1,DUEUtranCellFDDLTE=19","ENBDUFunction=460-11_936292,DULTE=1,CPResource=1,ECellEquipFuncFDDLTE=19-0","SupportFunction=1,SectorFunction=SF_4",,,,"Equipment=1,RfLink=13;Equipment=1,RfLink=14;Equipment=1,RfLink=15;Equipment=1,RfLink=16",,,,"Equipment=1,ReplaceableUnit=54",,,,R9254 S8500(A6A),R9254 S8500(A6A),,,,,"SupportFunction=1,BpPoolFunction=BF_4","Equipment=1,ReplaceableUnit=VBP_1_4",VBPe24,"Equipment=1,ReplaceableUnit=VSW_1_1",53259,0,1,0,"Equipment=1,SubRack=1",21,,0,0,0,0,1,"ENBCUCPFunction=460-11_936292,Plmn=1;ENBCUCPFunction=460-11_936292,Plmn=2",,,,,,1,1
ITBBU,441601,7906340,936292,21,东源县局5GBBU_47,东源县局5GBBU_47,GO_N5_4G河源东源_东源中学基站01RRU3,460-11,460-11;460-01,874.2,5,10M,53,33800,FDD,0,1,0,5,1,42.50.50.198,V5.75.10.20A03#V5.75.10.20F15,V5.75.10.20A03,V5.75.10,0,2,1,42,50.0,48.9,21.2,2,1,2,1;1;1;1,1;1;1;1,4.0;4.0,200,42.50.50.198,200,0,normal,0,R9254 S8500(A6A),R9254,VBPe24,VSWd1,,VBPe,VSWd,0,,,460,11,ENBCUCPFunction=460-11_936292,ENBDUFunction=460-11_936292,"ENBCUCPFunction=460-11_936292,CULTE=1,CUEUtranCellFDDLTE=21","ENBDUFunction=460-11_936292,DULTE=1,DUEUtranCellFDDLTE=21","ENBDUFunction=460-11_936292,DULTE=1,CPResource=1,ECellEquipFuncFDDLTE=21-0","SupportFunction=1,SectorFunction=SF_6",,,,"Equipment=1,RfLink=21;Equipment=1,RfLink=22;Equipment=1,RfLink=23;Equipment=1,RfLink=24",,,,"Equipment=1,ReplaceableUnit=56",,,,R9254 S8500(A6A),R9254 S8500(A6A),,,,,"SupportFunction=1,BpPoolFunction=BF_4","Equipment=1,ReplaceableUnit=VBP_1_4",VBPe24,"Equipment=1,ReplaceableUnit=VSW_1_1",53259,0,1,0,"Equipment=1,SubRack=1",21,,0,0,0,0,1,"ENBCUCPFunction=460-11_936292,Plmn=1;ENBCUCPFunction=460-11_936292,Plmn=2",,,,,,1,1
ITBBU,441601,7906391,936344,17,紫金苏区支局5GBBU_2,紫金苏区支局5GBBU_2,GO_N5_4G河源紫金_苏区赤溪RRU2,460-11,460-11;460-01,874.2,5,10M,46,9996,FDD,0,1,0,5,1,8.150.25.57,V5.75.10.20A03#V5.75.10.20F15,V5.75.10.20A03,V5.75.10,0,2,1,534,50.0,46.9,19.2,2,1,2,1;1;1;1,1;1;1;1,,200,8.150.25.57,200,0,normal,0,R9254 S8500(A6A),R9254,VBPd19,VSWd0e,,VBPd,VSWd,0,,,460,11,ENBCUCPFunction=460-11_936344,ENBDUFunction=460-11_936344,"ENBCUCPFunction=460-11_936344,CULTE=1,CUEUtranCellFDDLTE=17","ENBDUFunction=460-11_936344,DULTE=1,DUEUtranCellFDDLTE=17","ENBDUFunction=460-11_936344,DULTE=1,CPResource=1,ECellEquipFuncFDDLTE=17-0","SupportFunction=1,SectorFunction=SF_2",,,,"Equipment=1,RfLink=6;Equipment=1,RfLink=8;Equipment=1,RfLink=7;Equipment=1,RfLink=5",,,,"Equipment=1,ReplaceableUnit=52",,,,R9254 S8500(A6A),R9254 S8500(A6A),,,,,"SupportFunction=1,BpPoolFunction=BF_8","Equipment=1,ReplaceableUnit=VBP_1_8",VBPd19,"Equipment=1,ReplaceableUnit=VSW_1_1",118796,0,0,0,"Equipment=1,SubRack=1",21,,0,0,0,0,1,"ENBCUCPFunction=460-11_936344,Plmn=1;ENBCUCPFunction=460-11_936344,Plmn=2",,,,,,1,1
ITBBU,441601,7906389,936342,16,紫金中坝支局5GBBU_3,紫金中坝支局5GBBU_3,GO_N5_4G河源紫金_中坝粮庄RRU1,460-11,460-11;460-01,874.2,5,10M,259,9996,FDD,0,1,0,5,1,42.50.51.82,V5.75.10.20A03#V5.75.10.20F15,V5.75.10.20A03,V5.75.10,0,2,1,576,50.0,49.9,22.2,2,1,2,1;1;1;1,1;1;1;1,0.0;0.0,200,42.50.51.82,200,0,normal,0,R9254 S8500(A6A),R9254,VBPe24,VSWd0e,,VBPe,VSWd,0,,,460,11,ENBCUCPFunction=460-11_936342,ENBDUFunction=460-11_936342,"ENBCUCPFunction=460-11_936342,CULTE=1,CUEUtranCellFDDLTE=16","ENBDUFunction=460-11_936342,DULTE=1,DUEUtranCellFDDLTE=16","ENBDUFunction=460-11_936342,DULTE=1,CPResource=1,ECellEquipFuncFDDLTE=16-0","SupportFunction=1,SectorFunction=SF_1",,,,"Equipment=1,RfLink=3;Equipment=1,RfLink=4;Equipment=1,RfLink=2;Equipment=1,RfLink=1",,,,"Equipment=1,ReplaceableUnit=51",,,,R9254 S8500(A6A),R9254 S8500(A6A),,,,,"SupportFunction=1,BpPoolFunction=BF_3","Equipment=1,ReplaceableUnit=VBP_1_3",VBPe24,"Equipment=1,ReplaceableUnit=VSW_1_1",53259,0,0,0,"Equipment=1,SubRack=1",21,,0,0,0,0,1,"ENBCUCPFunction=460-11_936342,Plmn=1;ENBCUCPFunction=460-11_936342,Plmn=2",,,,,,1,1
ITBBU,441601,7906391,936344,16,紫金苏区支局5GBBU_2,紫金苏区支局5GBBU_2,GO_N5_4G河源紫金_苏区赤溪RRU1,460-11,460-11;460-01,874.2,5,10M,45,9996,FDD,0,1,0,5,1,8.150.25.57,V5.75.10.20A03#V5.75.10.20F15,V5.75.10.20A03,V5.75.10,0,2,1,528,50.0,46.9,19.2,2,1,2,1;1;1;1,1;1;1;1,,200,8.150.25.57,200,0,normal,0,R9254 S8500(A6A),R9254,VBPd19,VSWd0e,,VBPd,VSWd,0,,,460,11,ENBCUCPFunction=460-11_936344,ENBDUFunction=460-11_936344,"ENBCUCPFunction=460-11_936344,CULTE=1,CUEUtranCellFDDLTE=16","ENBDUFunction=460-11_936344,DULTE=1,DUEUtranCellFDDLTE=16","ENBDUFunction=460-11_936344,DULTE=1,CPResource=1,ECellEquipFuncFDDLTE=16-0","SupportFunction=1,SectorFunction=SF_1",,,,"Equipment=1,RfLink=3;Equipment=1,RfLink=2;Equipment=1,RfLink=1;Equipment=1,RfLink=4",,,,"Equipment=1,ReplaceableUnit=51",,,,R9254 S8500(A6A),R9254 S8500(A6A),,,,,"SupportFunction=1,BpPoolFunction=BF_8","Equipment=1,ReplaceableUnit=VBP_1_8",VBPd19,"Equipment=1,ReplaceableUnit=VSW_1_1",118796,0,0,0,"Equipment=1,SubRack=1",21,,0,0,0,0,1,"ENBCUCPFunction=460-11_936344,Plmn=1;ENBCUCPFunction=460-11_936344,Plmn=2",,,,,,1,1
ITBBU,441601,7906346,936298,18,连平田源支局5GBBU_2,连平田源支局5GBBU_2,GO_N5_4G河源连平_田源水西基站01RRU3,460-11,460-11;460-01,874.2,5,10M,104,33794,FDD,0,1,0,5,1,42.50.48.198,V5.75.10.20A03#V5.75.10.20F15,V5.75.10.20A03,V5.75.10,0,2,1,498,50.0,49.9,22.2,2,1,2,1;1;1;1,1;1;1;1,,200,42.50.48.198,200,0,normal,0,R9254 S8500(A6A),R9254,VBPe24,VSWd0,,VBPe,VSWd,0,,,460,11,ENBCUCPFunction=460-11_936298,ENBDUFunction=460-11_936298,"ENBCUCPFunction=460-11_936298,CULTE=1,CUEUtranCellFDDLTE=18","ENBDUFunction=460-11_936298,DULTE=1,DUEUtranCellFDDLTE=18","ENBDUFunction=460-11_936298,DULTE=1,CPResource=1,ECellEquipFuncFDDLTE=18-0","SupportFunction=1,SectorFunction=SF_3",,,,"Equipment=1,RfLink=9;Equipment=1,RfLink=10;Equipment=1,RfLink=12;Equipment=1,RfLink=11",,,,"Equipment=1,ReplaceableUnit=53",,,,R9254 S8500(A6A),R9254 S8500(A6A),,,,,"SupportFunction=1,BpPoolFunction=BF_3","Equipment=1,ReplaceableUnit=VBP_1_3",VBPe24,"Equipment=1,ReplaceableUnit=VSW_1_1",53259,0,0,0,"Equipment=1,SubRack=1",21,,0,0,0,0,1,"ENBCUCPFunction=460-11_936298,Plmn=1;ENBCUCPFunction=460-11_936298,Plmn=2",,,,,,1,1
ITBBU,441601,7906391,936344,18,紫金苏区支局5GBBU_2,紫金苏区支局5GBBU_2,GO_N5_4G河源紫金_苏区赤溪RRU3,460-11,460-11;460-01,874.2,5,10M,47,9996,FDD,0,1,0,5,1,8.150.25.57,V5.75.10.20A03#V5.75.10.20F15,V5.75.10.20A03,V5.75.10,0,2,1,540,50.0,46.9,19.2,2,1,2,1;1;1;1,1;1;1;1,,200,8.150.25.57,200,0,normal,0,R9254 S8500(A6A),R9254,VBPd19,VSWd0e,,VBPd,VSWd,0,,,460,11,ENBCUCPFunction=460-11_936344,ENBDUFunction=460-11_936344,"ENBCUCPFunction=460-11_936344,CULTE=1,CUEUtranCellFDDLTE=18","ENBDUFunction=460-11_936344,DULTE=1,DUEUtranCellFDDLTE=18","ENBDUFunction=460-11_936344,DULTE=1,CPResource=1,ECellEquipFuncFDDLTE=18-0","SupportFunction=1,SectorFunction=SF_3",,,,"Equipment=1,RfLink=10;Equipment=1,RfLink=12;Equipment=1,RfLink=11;Equipment=1,RfLink=9",,,,"Equipment=1,ReplaceableUnit=53",,,,R9254 S8500(A6A),R9254 S8500(A6A),,,,,"SupportFunction=1,BpPoolFunction=BF_8","Equipment=1,ReplaceableUnit=VBP_1_8",VBPd19,"Equipment=1,ReplaceableUnit=VSW_1_1",118796,0,0,0,"Equipment=1,SubRack=1",21,,0,0,0,0,1,"ENBCUCPFunction=460-11_936344,Plmn=1;ENBCUCPFunction=460-11_936344,Plmn=2",,,,,,1,1
