ManagedElementType,SubNetwork,ManagedElement,eNBId,cellLocalId,NE_Name,eNBName,cellName,enbci,cgi,mcc,mnc,plmn,earfcnDl,frequency,freqBandInd,pci,tac,cellSize,cellRSPortNum,maxCPTransPwr,cpTransPwr,cpSpeRefSigPwr,mimVersion,mimVersion_8,mimVersion_Range,connectionState,maintainState,administrativeState,ranShareSwitch,networkingMode,ipAddress,refENBFunctionNBIoT,refEUtranCellNBIoT,refECellEquipFunc,refPlmn,rfAppMode,refRfDevice,refBpDevice,rruNames,rruName_5,rruRadioMode,bbuName,functionMode,fiberNum,fiberRate,fiberCascade,McDeviceSet,ccName,aauUnitNum,vbpUnitNum,rruSN,bpSN,ccSN,bbuSN,rruOnAirTime,plmnIdList
SDR,441652,542543,542543,81,东源义合桂花F_800M（工程）,ENBFunctionNBIoT,东源义合桂花F_NB_1（工程）,542543-81,460-11-542543-81,460,11,460-11,869.1,869.1,5,481,33914,1,1,40.0,40.0,29.2,V6.20.10.00,V6.20.10,V6.20.10.00,1,0,5,1,3,8.150.14.81,ENBFunctionNBIoT=542543,"ENBFunctionNBIoT=542543,EUtranCellNBIoT=17","ENBFunctionNBIoT=542543,ECellEquipmentFunctionNB=2","Operator=2,Plmn=1",0,"Equipment=1,Rack=52,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=6,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN1A,20493,2,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,1,1,,,,,,
SDR,441651,542502,542502,82,连平忠信三角支局BBU3,ENBFunctionNBIoT,连平忠信粤赣高速F_NB_2（工程）,542502-82,460-11-542502-82,460,11,460-11,869.1,869.1,5,378,33919,1,1,40.0,40.0,29.2,V6.20.10.00,V6.20.10,V6.20.10.00,1,0,5,1,3,8.150.17.33,ENBFunctionNBIoT=542502,"ENBFunctionNBIoT=542502,EUtranCellNBIoT=22","ENBFunctionNBIoT=542502,ECellEquipmentFunctionNB=4","Operator=2,Plmn=1",0,"Equipment=1,Rack=54,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=8,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN2,8409089,2,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,1,1,,,,,,
SDR,441652,542402,542402,81,龙川郑马F,龙川郑马F,龙川郑马F_NB_1（工程）,542402-81,460-11-542402-81,460,11,460-11,869.1,869.1,5,352,33904,1,1,40.0,40.0,29.2,V6.20.10.00,V6.20.10,V6.20.10.00,1,0,5,1,3,8.150.41.4,ENBFunctionNBIoT=542402,"ENBFunctionNBIoT=542402,EUtranCellNBIoT=5","ENBFunctionNBIoT=542402,ECellEquipmentFunctionNB=5","Operator=2,Plmn=1",0,"Equipment=1,Rack=55,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=8,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN1A,20493,3,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,1,1,,,,,,
SDR,441652,542429,542429,80,东源蓝口车头山YF_800M（工程）,ENBFunctionNBIoT,东源蓝口车头山YF_NB_0（工程）,542429-80,460-11-542429-80,460,11,460-11,869.5,869.5,5,450,33914,1,1,40.0,40.0,29.2,V6.20.10.00,V6.20.10,V6.20.10.00,1,0,5,1,3,8.150.18.142,ENBFunctionNBIoT=542429,"ENBFunctionNBIoT=542429,EUtranCellNBIoT=16","ENBFunctionNBIoT=542429,ECellEquipmentFunctionNB=1","Operator=2,Plmn=1",0,"Equipment=1,Rack=51,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=6,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN1A,20493,3,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,1,1,,,,,,
SDR,441652,540922,540922,80,东源灯塔2F,ENBFunctionNBIoT,东源灯塔2F_NB_0（工程）,540922-80,460-11-540922-80,460,11,460-11,869.5,869.5,5,204,33914,1,1,40.0,40.0,29.2,V6.20.10.00,V6.20.10,V6.20.10.00,1,0,5,1,3,8.150.18.2,ENBFunctionNBIoT=540922,"ENBFunctionNBIoT=540922,EUtranCellNBIoT=16","ENBFunctionNBIoT=540922,ECellEquipmentFunctionNB=4","Operator=2,Plmn=1",0,"Equipment=1,Rack=54,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=8,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN1A,20493,3,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,1,1,,,,,,
SDR,441651,540967,540967,81,市区七寨公园入口F,ENBFunctionNBIoT,市区七寨公园入口F_NB_1（工程）,540967-81,460-11-540967-81,460,11,460-11,869.1,869.1,5,493,33909,1,1,40.0,40.0,29.2,V6.20.10.00,V6.20.10,V6.20.10.00,1,0,5,1,3,8.150.8.168,ENBFunctionNBIoT=540967,"ENBFunctionNBIoT=540967,EUtranCellNBIoT=17","ENBFunctionNBIoT=540967,ECellEquipmentFunctionNB=7","Operator=2,Plmn=1",0,"Equipment=1,Rack=57,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=3,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN1A,20493,1,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,1,1,,,,,,
SDR,441651,541202,541202,80,紫金龙窝支局F,ENBFunctionNBIoT,紫金龙窝支局F_NB_0（工程）,541202-80,460-11-541202-80,460,11,460-11,869.5,869.5,5,237,33913,1,1,46.0,46.0,35.2,V6.20.10.00,V6.20.10,V6.20.10.00,1,0,5,1,3,8.150.25.100,ENBFunctionNBIoT=541202,"ENBFunctionNBIoT=541202,EUtranCellNBIoT=4","ENBFunctionNBIoT=541202,ECellEquipmentFunctionNB=4","Operator=2,Plmn=1",0,"Equipment=1,Rack=54,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=5,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN1_A,20490,1,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,1,1,,,,,,
SDR,441652,541309,541309,80,市区宝源学校背后小灵通杆F,ENBFunctionNBIoT,市区温源港F_NB_0（工程）,541309-80,460-11-541309-80,460,11,460-11,869.5,869.5,5,495,33905,1,1,40.0,40.0,29.2,V6.20.10.00,V6.20.10,V6.20.10.00,1,0,5,1,3,8.150.10.149,ENBFunctionNBIoT=541309,"ENBFunctionNBIoT=541309,EUtranCellNBIoT=15","ENBFunctionNBIoT=541309,ECellEquipmentFunctionNB=1","Operator=2,Plmn=1",0,"Equipment=1,Rack=51,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=8,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN2,20481,1,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,1,1,,,,,,
SDR,441652,541309,541309,81,市区宝源学校背后小灵通杆F,ENBFunctionNBIoT,市区温源港F_NB_1（工程）,541309-81,460-11-541309-81,460,11,460-11,869.1,869.1,5,496,33905,1,1,40.0,40.0,29.2,V6.20.10.00,V6.20.10,V6.20.10.00,1,0,5,1,3,8.150.10.149,ENBFunctionNBIoT=541309,"ENBFunctionNBIoT=541309,EUtranCellNBIoT=16","ENBFunctionNBIoT=541309,ECellEquipmentFunctionNB=2","Operator=2,Plmn=1",0,"Equipment=1,Rack=52,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=8,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN2,20481,1,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,1,1,,,,,,
SDR,441652,541309,541309,82,市区宝源学校背后小灵通杆F,ENBFunctionNBIoT,市区温源港F_NB_2（工程）,541309-82,460-11-541309-82,460,11,460-11,869.3,869.3,5,497,33905,1,1,40.0,40.0,29.2,V6.20.10.00,V6.20.10,V6.20.10.00,1,0,5,1,3,8.150.10.149,ENBFunctionNBIoT=541309,"ENBFunctionNBIoT=541309,EUtranCellNBIoT=17","ENBFunctionNBIoT=541309,ECellEquipmentFunctionNB=3","Operator=2,Plmn=1",0,"Equipment=1,Rack=53,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=8,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN2,20481,1,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,1,1,,,,,,
SDR,441652,540906,540906,81,连平忠信中学F,ENBFunctionNBIoT,连平忠信中学F_NB_1（工程）,540906-81,460-11-540906-81,460,11,460-11,869.3,869.3,5,385,33919,1,1,40.0,40.0,29.2,V6.20.10.00,V6.20.10,V6.20.10.00,1,0,5,1,3,8.150.17.8,ENBFunctionNBIoT=540906,"ENBFunctionNBIoT=540906,EUtranCellNBIoT=21","ENBFunctionNBIoT=540906,ECellEquipmentFunctionNB=5","Operator=2,Plmn=1",0,"Equipment=1,Rack=55,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=8,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN1A,20493,3,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,1,1,,,,,,
SDR,441652,540792,540792,82,市区埔前2F,ENBFunctionNBIoT,市区埔前2F_NB_2（工程）,540792-82,460-11-540792-82,460,11,460-11,869.1,869.1,5,376,33909,1,1,40.0,40.0,29.2,V6.20.10.00,V6.20.10,V6.20.10.00,1,0,5,1,3,8.150.9.133,ENBFunctionNBIoT=540792,"ENBFunctionNBIoT=540792,EUtranCellNBIoT=18","ENBFunctionNBIoT=540792,ECellEquipmentFunctionNB=6","Operator=2,Plmn=1",0,"Equipment=1,Rack=56,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=8,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN1A,20493,3,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,1,1,,,,,,
SDR,441652,540909,540909,80,龙川涧洞F,ENBFunctionNBIoT,龙川涧洞F_NB_0（工程）,540909-80,460-11-540909-80,460,11,460-11,869.3,869.3,5,57,33916,1,1,40.0,40.0,29.2,V6.20.10.00,V6.20.10,V6.20.10.00,1,0,5,1,3,8.150.16.24,ENBFunctionNBIoT=540909,"ENBFunctionNBIoT=540909,EUtranCellNBIoT=20","ENBFunctionNBIoT=540909,ECellEquipmentFunctionNB=4","Operator=2,Plmn=1",0,"Equipment=1,Rack=54,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=8,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN1A,20493,1,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,1,1,,,,,,
SDR,441652,540909,540909,81,龙川涧洞F,ENBFunctionNBIoT,龙川涧洞F_NB_1（工程）,540909-81,460-11-540909-81,460,11,460-11,869.3,869.3,5,58,33916,1,1,40.0,40.0,29.2,V6.20.10.00,V6.20.10,V6.20.10.00,1,0,5,1,3,8.150.16.24,ENBFunctionNBIoT=540909,"ENBFunctionNBIoT=540909,EUtranCellNBIoT=21","ENBFunctionNBIoT=540909,ECellEquipmentFunctionNB=5","Operator=2,Plmn=1",0,"Equipment=1,Rack=55,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=8,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN1A,20493,1,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,1,1,,,,,,
SDR,441652,540909,540909,82,龙川涧洞F,ENBFunctionNBIoT,龙川涧洞F_NB_2（工程）,540909-82,460-11-540909-82,460,11,460-11,869.3,869.3,5,59,33916,1,1,40.0,40.0,29.2,V6.20.10.00,V6.20.10,V6.20.10.00,1,0,5,1,3,8.150.16.24,ENBFunctionNBIoT=540909,"ENBFunctionNBIoT=540909,EUtranCellNBIoT=22","ENBFunctionNBIoT=540909,ECellEquipmentFunctionNB=6","Operator=2,Plmn=1",0,"Equipment=1,Rack=56,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=8,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN1A,20493,1,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,1,1,,,,,,
SDR,441651,540706,540706,82,市区枫树排F,ENBFunctionNBIoT,市区埔前广晟工业园LF_NB_2（工程）,540706-82,460-11-540706-82,460,11,460-11,869.3,869.3,5,491,33909,1,1,40.0,40.0,29.2,V6.10.10.00,V6.10.10,V6.10.10.00,1,0,5,1,3,8.150.8.130,ENBFunctionNBIoT=540706,"ENBFunctionNBIoT=540706,EUtranCellNBIoT=23","ENBFunctionNBIoT=540706,ECellEquipmentFunctionNB=6","Operator=2,Plmn=1",0,"Equipment=1,Rack=56,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=8,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN2,8409089,1,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,1,1,,,,,,
SDR,441652,540792,540792,80,市区埔前2F,ENBFunctionNBIoT,市区埔前2F_NB_0（工程）,540792-80,460-11-540792-80,460,11,460-11,869.3,869.3,5,377,33909,1,1,40.0,40.0,29.2,V6.20.10.00,V6.20.10,V6.20.10.00,1,0,5,1,3,8.150.9.133,ENBFunctionNBIoT=540792,"ENBFunctionNBIoT=540792,EUtranCellNBIoT=16","ENBFunctionNBIoT=540792,ECellEquipmentFunctionNB=4","Operator=2,Plmn=1",0,"Equipment=1,Rack=54,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=8,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN1A,20493,3,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,1,1,,,,,,
SDR,441652,542652,542652,81,紫金义容支局LBBU6（双模）,ENBFunctionNBIoT,紫金义容接入网F_NB_1（工程）,542652-81,460-11-542652-81,460,11,460-11,869.3,869.3,5,22,33913,1,1,40.0,40.0,29.2,V6.10.10.00,V6.10.10,V6.10.10.00,1,0,5,1,3,8.150.17.214,ENBFunctionNBIoT=542652,"ENBFunctionNBIoT=542652,EUtranCellNBIoT=21","ENBFunctionNBIoT=542652,ECellEquipmentFunctionNB=2","Operator=1,Plmn=1",0,"Equipment=1,Rack=52,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=8,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN1A,20493,0,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,1,1,,,,,,
SDR,441652,542652,542652,82,紫金义容支局LBBU6（双模）,ENBFunctionNBIoT,紫金义容接入网F_NB_2（工程）,542652-82,460-11-542652-82,460,11,460-11,869.3,869.3,5,23,33913,1,1,40.0,40.0,29.2,V6.10.10.00,V6.10.10,V6.10.10.00,1,0,5,1,3,8.150.17.214,ENBFunctionNBIoT=542652,"ENBFunctionNBIoT=542652,EUtranCellNBIoT=22","ENBFunctionNBIoT=542652,ECellEquipmentFunctionNB=3","Operator=1,Plmn=1",0,"Equipment=1,Rack=53,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=8,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN1A,20493,0,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,1,1,,,,,,
SDR,441652,540792,540792,81,市区埔前2F,ENBFunctionNBIoT,市区埔前2F_NB_1（工程）,540792-81,460-11-540792-81,460,11,460-11,869.5,869.5,5,375,33909,1,1,40.0,40.0,29.2,V6.20.10.00,V6.20.10,V6.20.10.00,1,0,5,1,3,8.150.9.133,ENBFunctionNBIoT=540792,"ENBFunctionNBIoT=540792,EUtranCellNBIoT=17","ENBFunctionNBIoT=540792,ECellEquipmentFunctionNB=5","Operator=2,Plmn=1",0,"Equipment=1,Rack=55,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=8,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN1A,20493,3,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,1,1,,,,,,
SDR,441651,540979,540979,80,市区明珠工业区YF,ENBFunctionNBIoT,市区桂山林场水库水闸旁YF_NB_0（工程）,540979-80,460-11-540979-80,460,11,460-11,869.5,869.5,5,432,33909,1,1,40.0,40.0,29.2,V6.20.10.00,V6.20.10,V6.20.10.00,1,0,5,1,3,8.150.16.145,ENBFunctionNBIoT=540979,"ENBFunctionNBIoT=540979,EUtranCellNBIoT=15","ENBFunctionNBIoT=540979,ECellEquipmentFunctionNB=4","Operator=2,Plmn=1",0,"Equipment=1,Rack=54,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=8,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN2,8409089,2,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,1,1,,,,,,
SDR,441651,540979,540979,82,市区明珠工业区YF,ENBFunctionNBIoT,市区中兴基地宿舍区东F_NB_0（工程）,540979-82,460-11-540979-82,460,11,460-11,869.3,869.3,5,134,33909,1,1,40.0,40.0,29.2,V6.20.10.00,V6.20.10,V6.20.10.00,1,0,5,1,3,8.150.16.145,ENBFunctionNBIoT=540979,"ENBFunctionNBIoT=540979,EUtranCellNBIoT=17","ENBFunctionNBIoT=540979,ECellEquipmentFunctionNB=9","Operator=2,Plmn=1",0,"Equipment=1,Rack=59,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=8,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN2,8409089,2,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,1,1,,,,,,
SDR,441651,540979,540979,83,市区明珠工业区YF,ENBFunctionNBIoT,市区中兴基地宿舍区东F_NB_1（工程）,540979-83,460-11-540979-83,460,11,460-11,869.5,869.5,5,132,33909,1,1,40.0,40.0,29.2,V6.20.10.00,V6.20.10,V6.20.10.00,1,0,5,1,3,8.150.16.145,ENBFunctionNBIoT=540979,"ENBFunctionNBIoT=540979,EUtranCellNBIoT=18","ENBFunctionNBIoT=540979,ECellEquipmentFunctionNB=10","Operator=2,Plmn=1",0,"Equipment=1,Rack=60,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=8,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN2,8409089,2,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,1,1,,,,,,
SDR,441651,540979,540979,84,市区明珠工业区YF,ENBFunctionNBIoT,市区中兴基地宿舍区东F_NB_2（工程）,540979-84,460-11-540979-84,460,11,460-11,869.1,869.1,5,133,33909,1,1,40.0,40.0,29.2,V6.20.10.00,V6.20.10,V6.20.10.00,1,0,5,1,3,8.150.16.145,ENBFunctionNBIoT=540979,"ENBFunctionNBIoT=540979,EUtranCellNBIoT=19","ENBFunctionNBIoT=540979,ECellEquipmentFunctionNB=11","Operator=2,Plmn=1",0,"Equipment=1,Rack=61,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=8,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN2,8409089,2,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,1,1,,,,,,
SDR,441651,540705,540705,80,东源新港LF,ENBFunctionNBIoT,东源新港LF_NB_0（工程）,540705-80,460-11-540705-80,460,11,460-11,869.5,869.5,5,216,33907,1,1,40.0,40.0,29.2,V6.20.10.00,V6.20.10,V6.20.10.00,1,0,5,1,3,8.150.12.187,ENBFunctionNBIoT=540705,"ENBFunctionNBIoT=540705,EUtranCellNBIoT=16","ENBFunctionNBIoT=540705,ECellEquipmentFunctionNB=4","Operator=2,Plmn=1",0,"Equipment=1,Rack=54,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=8,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN1A,20493,3,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,1,1,,,,,,
SDR,441651,540705,540705,81,东源新港LF,ENBFunctionNBIoT,东源新港LF_NB_1（工程）,540705-81,460-11-540705-81,460,11,460-11,869.1,869.1,5,217,33907,1,1,40.0,40.0,29.2,V6.20.10.00,V6.20.10,V6.20.10.00,1,0,5,1,3,8.150.12.187,ENBFunctionNBIoT=540705,"ENBFunctionNBIoT=540705,EUtranCellNBIoT=17","ENBFunctionNBIoT=540705,ECellEquipmentFunctionNB=5","Operator=2,Plmn=1",0,"Equipment=1,Rack=55,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=8,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN1A,20493,3,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,1,1,,,,,,
SDR,441652,937540,937540,81,市区巴伐利亚接入网LBBU4,ENBFunctionNBIoT,市区龙源温泉F_800M_NB_1,937540-81,460-11-937540-81,460,11,460-11,869.1,869.1,5,472,33909,1,1,40.0,40.0,29.2,V6.20.10.00,V6.20.10,V6.20.10.00,1,0,5,1,3,42.50.56.254,ENBFunctionNBIoT=937540,"ENBFunctionNBIoT=937540,EUtranCellNBIoT=17","ENBFunctionNBIoT=937540,ECellEquipmentFunctionNB=2","Operator=1,Plmn=1",0,"Equipment=1,Rack=52,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=8,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN1A,20493,3,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,1,1,,,,,,
SDR,441651,541159,541159,80,市区河源大道中裕丰田F,ENBFunctionNBIoT,市区明珠支局F_NB_0（工程）,541159-80,460-11-541159-80,460,11,460-11,869.1,869.1,5,260,33909,1,1,40.0,40.0,29.2,V6.20.10.00,V6.20.10,V6.20.10.00,1,0,5,1,3,8.150.16.150,ENBFunctionNBIoT=541159,"ENBFunctionNBIoT=541159,EUtranCellNBIoT=20","ENBFunctionNBIoT=541159,ECellEquipmentFunctionNB=3","Operator=2,Plmn=1",0,"Equipment=1,Rack=53,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=8,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN2,20481,3,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,1,1,,,,,,
SDR,441651,541159,541159,81,市区河源大道中裕丰田F,ENBFunctionNBIoT,市区明珠支局F_NB_1（工程）,541159-81,460-11-541159-81,460,11,460-11,869.5,869.5,5,498,33909,1,1,40.0,40.0,29.2,V6.20.10.00,V6.20.10,V6.20.10.00,1,0,5,1,3,8.150.16.150,ENBFunctionNBIoT=541159,"ENBFunctionNBIoT=541159,EUtranCellNBIoT=21","ENBFunctionNBIoT=541159,ECellEquipmentFunctionNB=4","Operator=2,Plmn=1",0,"Equipment=1,Rack=54,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=8,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN2,20481,3,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,1,1,,,,,,
